path,filename,extension,size_bytes,sha256,last_modified,language,probable_stage,purpose,direct_inputs,direct_outputs,referenced_by,calls_or_imports,hard_coded_paths,status,replacement,confidence,notes
01_BULK/02_MDP/02_npt_compress_041_2MPa.mdp,02_npt_compress_041_2MPa.mdp,.mdp,685,c9327eb4a5edd05158950b2d79b4c8fa31a639c630ec2e2abb6b59e59506c008,2026-06-27T00:19:13,GROMACS MDP,bulk density,integrator = md,,,,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
01_BULK/02_MDP/02_npt_compress_042_2MPa.mdp,02_npt_compress_042_2MPa.mdp,.mdp,685,c9327eb4a5edd05158950b2d79b4c8fa31a639c630ec2e2abb6b59e59506c008,2026-06-27T00:27:44,GROMACS MDP,bulk density,integrator = md,,,,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
01_BULK/02_MDP/03_nvt_lock_900K.mdp,03_nvt_lock_900K.mdp,.mdp,568,1a69b60ae83a72c8ccc3f2f14e3dd11594ad8f8fec7d2cb68778213eb71d9699,2026-06-27T00:35:28,GROMACS MDP,bulk density,integrator = md,,,01_BULK/03_RUN/mdout.mdp; 01_SCRIPTS/run_bulk.py,,,UNKNOWN,,0.5,No definitive runtime evidence found in static audit.
01_BULK/03_RUN/kero.itp,kero.itp,.itp,466340,d3b8fcfdbb862300636e620710ac5b2236dcc876828693af766842f4bed71f61,2026-05-29T16:07:57,GROMACS ITP,bulk density,; Created by AuToFF,,,00_CHECK_ENVIRONMENT.bat; 00_INPUT/kero.top; 01_BULK/01_INITIAL/topol.top; 01_BULK/03_RUN/topol.top; 01_SCRIPTS/build_graphene_cases.py; 01_SCRIPTS/extract_kerogen_only_from_final.py; 01_SCRIPTS/extract_standard_kerogen_plate.py; 01_SCRIPTS/prepare_bulk.py; 01_SCRIPTS/prepare_raspa2_gcmc.py; 02_GRAPHENE_CASES/RMS_0p000/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p300/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p600/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/topol.top; 4nm_pore_raspa2_config.json; 8nm_pore_raspa2_config.json; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/00_INPUT_FORCEFIELD_COPY/kero.top; KEROGEN_ONLY_FINALS/kero.top; README_V32_4NM_PORE_RASPA2_GCMC.md,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
01_BULK/03_RUN/kero_ATP.itp,kero_ATP.itp,.itp,3910,9e4250fd9a062de7ceb95ed2233e1dab48bd37d8a925933e27d56053171eb2c5,2026-05-20T16:22:16,GROMACS ITP,bulk density,; Created by AuToFF,,,00_CHECK_ENVIRONMENT.bat; 00_INPUT/PUT_kero_ATP.itp_HERE.txt; 00_INPUT/kero.top; 01_BULK/01_INITIAL/topol.top; 01_BULK/03_RUN/topol.top; 01_SCRIPTS/build_graphene_cases.py; 01_SCRIPTS/extract_kerogen_only_from_final.py; 01_SCRIPTS/extract_standard_kerogen_plate.py; 01_SCRIPTS/prepare_bulk.py; 02_GRAPHENE_CASES/RMS_0p000/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p300/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p600/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/topol.top; 02_GRAPHENE_CASES/RMS_0p900/00_INITIAL/topol.top; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/STANDARD_KEROGEN_PLATE/topol.top; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/topol.top; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/00_INPUT_FORCEFIELD_COPY/PUT_kero_ATP.itp_HERE.txt; ILLITE_BELOW_RAW_FINAL_KEROGEN_V31_THICKER_SAFE/00_INPUT_FORCEFIELD_COPY/kero.top; KEROGEN_ONLY_FINALS/kero.top; README_V32_4NM_PORE_RASPA2_GCMC.md,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
01_BULK/03_RUN/mdout.mdp,mdout.mdp,.mdp,12796,426d9ce31aa19a8eb6918c489ff6bae39ee5c2d41a036d4b48c5c102a4498694,2026-06-27T00:35:28,GROMACS MDP,bulk density,;,mdout.mdp,,02_GRAPHENE_CASES/RMS_0p000/02_RUN/mdout.mdp; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/mdout.mdp; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/mdout.mdp; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/mdout.mdp,grompp,F:\MD\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\01_BULK\03_RUN; F:\gromacs some software\gmx2018.8; F:\gromacs some software\gmx2018.8\bin\gmx.exe,UNKNOWN,,0.5,No definitive runtime evidence found in static audit.
01_BULK/03_RUN/topol.top,topol.top,.top,391,f8012bac060865651c7b913a67a2ce0bb215234cbda74aae0ed0dc6ce167a8a3,2026-06-26T17:47:45,GROMACS TOP,bulk density,; Created by AuToFF,kero.itp; kero_ATP.itp,kero.itp; kero_ATP.itp,01_BULK/03_RUN/mdout.mdp; 01_SCRIPTS/build_graphene_cases.py; 01_SCRIPTS/extract_standard_kerogen_plate.py; 01_SCRIPTS/prepare_bulk.py; 01_SCRIPTS/run_bulk.py; 01_SCRIPTS/run_wall_case.py; 02_GRAPHENE_CASES/RMS_0p000/02_RUN/mdout.mdp; 02_GRAPHENE_CASES/RMS_0p300/02_RUN/mdout.mdp; 02_GRAPHENE_CASES/RMS_0p600/02_RUN/mdout.mdp; 02_GRAPHENE_CASES/RMS_0p900/02_RUN/mdout.mdp,,,DUPLICATE,,0.95,Identical SHA256 to another code/config file.
01_BULK/BULK_BUILD_REPORT.json,BULK_BUILD_REPORT.json,.json,467,c12397a5f62b3912a86a2a607361ddd5807d27ec9b02400dff53958e28ae291f,2026-06-26T17:47:45,JSON,bulk density,{,F:\\MD\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\01_BULK\\01_INITIAL\\bulk_initial_0p1.gro,F:\\MD\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\01_BULK\\01_INITIAL\\bulk_initial_0p1.gro,01_SCRIPTS/prepare_bulk.py; 01_SCRIPTS/run_bulk.py,,F:\\MD\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\01_BULK\\01_INITIAL\\bulk_initial_0p1.gro,UNKNOWN,,0.5,No definitive runtime evidence found in static audit.
01_BULK/BULK_DENSIFICATION_REPORT.json,BULK_DENSIFICATION_REPORT.json,.json,441,70bd3231635ef8657d5f705f8cb8e6edb6966da4dde59f3181f7250c41732885,2026-06-27T01:12:12,JSON,bulk density,{,F:\\MD\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\01_BULK\\03_RUN\\BULK_DENSITY_SUMMARY.csv; F:\\MD\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\01_BULK\\03_RUN\\bulk_density_0p8_final.gro,F:\\MD\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\01_BULK\\03_RUN\\BULK_DENSITY_SUMMARY.csv; F:\\MD\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\01_BULK\\03_RUN\\bulk_density_0p8_final.gro,01_SCRIPTS/run_bulk.py,,F:\\MD\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\01_BULK\\03_RUN\\BULK_DENSITY_SUMMARY.csv; F:\\MD\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\kerogen_bulk0p1_to0p8_then_graphene_pull_v1\\01_BULK\\03_RUN\\bulk_density_0p8_final.gro,ACTIVE,,0.72,References current named workflow artifacts.
01_SCRIPTS/add_illite_below_raw_final_kerogen_v30.py,add_illite_below_raw_final_kerogen_v30.py,.py,23755,7feb316e171dbf35fedcc06009ce442fae5672cf8198b15c08e94ac1dee9aeaa,2026-07-06T10:50:35,Python,illite wall,#!/usr/bin/env python3,KEROGEN_ONLY_FINALS/RAW_KEEP_COORDINATES/{case}_kerogen_only_raw_from_final.gro; KEROGEN_ONLY_FINALS/STANDARD_PLATES/{case}_kerogen_only_standard_plate.gro; RMS_xxx_kerogen_only_raw_from_final.gro; V30_BUILD_REPORT_ALL.csv; _EXACT_KEROGEN_INPUT_COPY.gro; _EXACT_kerogen_plus_illite.gro; _build_report.csv; _build_report.json; _illite_only.gro; _index.ndx; illite_below_raw_final_kerogen_v30_config.json,KEROGEN_ONLY_FINALS/RAW_KEEP_COORDINATES/{case}_kerogen_only_raw_from_final.gro; KEROGEN_ONLY_FINALS/STANDARD_PLATES/{case}_kerogen_only_standard_plate.gro; RMS_xxx_kerogen_only_raw_from_final.gro; V30_BUILD_REPORT_ALL.csv; _EXACT_KEROGEN_INPUT_COPY.gro; _EXACT_kerogen_plus_illite.gro; _build_report.csv; _build_report.json; _illite_only.gro; illite_below_raw_final_kerogen_v30_config.json,,"Dict, List, Optional, Sequence, Tuple; Path; __future__; annotations; argparse; csv; dataclass, replace; dataclasses; hashlib; json; math; numpy as np; pathlib; re; shutil; typing",,SUPERSEDED,add_illite_below_raw_final_kerogen_v31.py,0.7,Older versioned file; not classified solely by name because references and stage were also checked.
01_SCRIPTS/add_illite_below_raw_final_kerogen_v31.py,add_illite_below_raw_final_kerogen_v31.py,.py,24957,87021a419f522d61d20a326c926ab44eaf56c2d09fe6d4784a6153af96c92d97,2026-07-06T10:58:37,Python,illite wall,#!/usr/bin/env python3,KEROGEN_ONLY_FINALS/RAW_KEEP_COORDINATES/{case}_kerogen_only_raw_from_final.gro; KEROGEN_ONLY_FINALS/STANDARD_PLATES/{case}_kerogen_only_standard_plate.gro; RMS_xxx_kerogen_only_raw_from_final.gro; V31_BUILD_REPORT_ALL.csv; _EXACT_KEROGEN_INPUT_COPY.gro; _EXACT_kerogen_plus_illite.gro; _build_report.csv; _build_report.json; _illite_only.gro; _index.ndx; illite_below_raw_final_kerogen_v31_config.json,KEROGEN_ONLY_FINALS/RAW_KEEP_COORDINATES/{case}_kerogen_only_raw_from_final.gro; KEROGEN_ONLY_FINALS/STANDARD_PLATES/{case}_kerogen_only_standard_plate.gro; RMS_xxx_kerogen_only_raw_from_final.gro; V31_BUILD_REPORT_ALL.csv; _EXACT_KEROGEN_INPUT_COPY.gro; _EXACT_kerogen_plus_illite.gro; _build_report.csv; _build_report.json; _illite_only.gro; illite_below_raw_final_kerogen_v31_config.json,41_BUILD_THICKER_ILLITE_BELOW_RAW_FINAL_KEROGEN_ALL_V31.bat; 42_BUILD_THICKER_ILLITE_BELOW_RAW_FINAL_KEROGEN_ONE_V31.bat,"Dict, List, Optional, Sequence, Tuple; Path; __future__; annotations; argparse; csv; dataclass, replace; dataclasses; hashlib; json; math; numpy as np; pathlib; re; shutil; typing",,ACTIVE,,0.72,References current named workflow artifacts.
01_SCRIPTS/analyze_rough_surface.py,analyze_rough_surface.py,.py,12775,47c40e2bea9fe73fde98f11fd1276d576ff2d7d77673f3d9215bc7a569d91506,2026-07-01T19:15:25,Python,rough surface,# -*- coding: utf-8 -*-,ROUGHNESS_METRICS_ALL.csv; _roughness_metrics.csv; _roughness_metrics.json; _standard_kerogen_plate.gro; _top_surface_grid.csv; args.inp,ROUGHNESS_METRICS_ALL.csv; _roughness_metrics.csv; _roughness_metrics.json; _standard_kerogen_plate.gro; _top_surface_grid.csv,,"Axes3D; List, Dict, Tuple; Path; __future__; annotations; argparse; csv; gro_tools; json; math; matplotlib; matplotlib.pyplot as plt; mpl_toolkits.mplot3d; numpy as np; pathlib; read_gro, select_kerogen_atoms, atoms_to_xyz; typing",,ACTIVE,,0.72,References current named workflow artifacts.
01_SCRIPTS/apply_graphene_patch_settings.py,apply_graphene_patch_settings.py,.py,2205,25361ee3597755f3547bca40ebe0c8f21bc5a6bd3c59ff6832a58ff75897294c,2026-06-29T09:54:12,Python,graphene pressing,,config.json,config.json,FILE_INVENTORY_SHA256.txt,"Path; __future__; annotations; datetime; json, shutil; pathlib",,UNKNOWN,,0.5,No definitive runtime evidence found in static audit.
01_SCRIPTS/build_4nm_mirrored_pore.py,build_4nm_mirrored_pore.py,.py,12907,17642e29a78ef311131d728c9f72a7fbdcf1b6bf086d309d9086fed46b4099e1,2026-07-06T11:38:35,Python,4nm mirrored pore,#!/usr/bin/env python3,4nm_pore_raspa2_config.json; KEROGEN_ONLY_FINALS/RAW_KEEP_COORDINATES/{case}_kerogen_only_raw_from_final.gro; PORE_4NM_BUILD_REPORT_ALL.csv; _COMPOSITE_PORE_4nm.gro; _EXACT_kerogen_plus_illite.gro; _LOWER_WALL.gro; _UPPER_WALL_MIRRORED.gro; _pore_build_report.csv; _pore_build_report.json; _wall_atom_mapping.csv,4nm_pore_raspa2_config.json; KEROGEN_ONLY_FINALS/RAW_KEEP_COORDINATES/{case}_kerogen_only_raw_from_final.gro; PORE_4NM_BUILD_REPORT_ALL.csv; _COMPOSITE_PORE_4nm.gro; _EXACT_kerogen_plus_illite.gro; _LOWER_WALL.gro; _UPPER_WALL_MIRRORED.gro; _pore_build_report.csv; _pore_build_report.json; _wall_atom_mapping.csv,43_BUILD_4NM_COMPOSITE_PORES.bat,"List, Sequence, Tuple; Path; __future__; annotations; argparse; csv; dataclass, replace; dataclasses; json; math; numpy as np; pathlib; typing",,ACTIVE,,0.72,References current named workflow artifacts.
01_SCRIPTS/build_8nm_mirrored_pore.py,build_8nm_mirrored_pore.py,.py,12908,9d1a0aaf6e8ad31bef4fc93f55c1e2bb672618b0c9b0d275c27d98d85329a386,2026-07-06T14:02:39,Python,8nm mirrored pore,#!/usr/bin/env python3,8nm_pore_raspa2_config.json; KEROGEN_ONLY_FINALS/RAW_KEEP_COORDINATES/{case}_kerogen_only_raw_from_final.gro; PORE_8NM_BUILD_REPORT_ALL.csv; _COMPOSITE_PORE_8nm.gro; _EXACT_kerogen_plus_illite.gro; _LOWER_WALL.gro; _UPPER_WALL_MIRRORED.gro; _pore_build_report.csv; _pore_build_report.json; _wall_atom_mapping.csv,8nm_pore_raspa2_config.json; KEROGEN_ONLY_FINALS/RAW_KEEP_COORDINATES/{case}_kerogen_only_raw_from_final.gro; PORE_8NM_BUILD_REPORT_ALL.csv; _COMPOSITE_PORE_8nm.gro; _EXACT_kerogen_plus_illite.gro; _LOWER_WALL.gro; _UPPER_WALL_MIRRORED.gro; _pore_build_report.csv; _pore_build_report.json; _wall_atom_mapping.csv,48_BUILD_8NM_COMPOSITE_PORES.bat; RELEASE_MANIFEST_SHA256.json,"List, Sequence, Tuple; Path; __future__; annotations; argparse; csv; dataclass, replace; dataclasses; json; math; numpy as np; pathlib; typing",,ACTIVE,,0.72,References current named workflow artifacts.
01_SCRIPTS/build_graphene_cases.py,build_graphene_cases.py,.py,29657,e39d5d1f1a4b6901aa397cab925959fa46904b4db0abd8a13ff3ca11f5c68685,2026-07-03T11:42:47,Python,rough surface,from pathlib import Path,CASE_METADATA.json; GRAPHENE_BUILD_REPORT.json; GTOP_posre_full.itp; GTOP_posre_pull.itp; _posre_fixed.itp; bulk_density_0p8_final.gro; index.ndx; kero.itp; kero.top; kero_ATP.itp; system_initial.gro; topol.top,CASE_METADATA.json; GRAPHENE_BUILD_REPORT.json; GTOP_posre_full.itp; GTOP_posre_pull.itp; _posre_fixed.itp; bulk_density_0p8_final.gro; kero.itp; kero.top; kero_ATP.itp; system_initial.gro; topol.top,03_BUILD_GRAPHENE_CASES.bat; 27_BUILD_RUN_RMS0_ONLY_NT8.bat; 28_RUN_ALL_RMS0_0300_0600_0900_FROM_SCRATCH_NT8.bat; FILE_INVENTORY_SHA256.txt; 待定代码/07_REBUILD_GRAPHENE_CASES_PATCHED.bat; 待定代码/09_QUICK_TEST_RMS_0p300_NT14.bat; 待定代码/10_RUN_NORMAL_NT8_ALL_ROUGH.bat,Path; argparse; common; datetime; json; math; pathlib; shutil,,ACTIVE,,0.72,References current named workflow artifacts.
01_SCRIPTS/build_illite_under_kerogen.py,build_illite_under_kerogen.py,.py,34715,4e1f3127937aacc10ac11927647c7d7855663badf4a55806f4e93c43a1252843,2026-07-01T20:13:24,Python,illite wall,#!/usr/bin/env python3,02_GRAPHENE_CASES/RMS_xxx/02_RUN/STANDARD_KEROGEN_PLATE/RMS_xxx_standard_kerogen_plate.gro; ILLITE_BUILD_REPORT_ALL.csv; ILLITE_BUILD_REPORT_ALL.json; ILLITE_UNDER_KEROGEN/RMS_xxx/RMS_xxx_ILLITE_SUPERCELL.itp; ILLITE_UNDER_KEROGEN/RMS_xxx/RMS_xxx_illite_under_kerogen.gro; _ILLITE_SUPERCELL.itp; _build_report.csv; _build_report.json; _composite_topol_template.top; _illite_only.gro; _illite_under_kerogen.gro; _illite_under_kerogen_PBC_VIEW_3x3.gro; _kerogen_oriented_rough_top.gro; _posre_illite.itp; forcefield.itp; illite_under_kerogen_config.json; kerogen.itp; m.gro,02_GRAPHENE_CASES/RMS_xxx/02_RUN/STANDARD_KEROGEN_PLATE/RMS_xxx_standard_kerogen_plate.gro; ILLITE_BUILD_REPORT_ALL.csv; ILLITE_BUILD_REPORT_ALL.json; ILLITE_UNDER_KEROGEN/RMS_xxx/RMS_xxx_ILLITE_SUPERCELL.itp; ILLITE_UNDER_KEROGEN/RMS_xxx/RMS_xxx_illite_under_kerogen.gro; _ILLITE_SUPERCELL.itp; _build_report.csv; _build_report.json; _composite_topol_template.top; _illite_only.gro; _illite_under_kerogen.gro; _illite_under_kerogen_PBC_VIEW_3x3.gro; _kerogen_oriented_rough_top.gro; _posre_illite.itp; forcefield.itp; illite_under_kerogen_config.json; kerogen.itp; m.gro,24_BUILD_ILLITE_UNDER_KEROGEN_ALL.bat,"Dict, Iterable, List, Optional, Tuple; Path; __future__; annotations; argparse; csv; dataclass, replace; dataclasses; json; math; numpy as np; os; pathlib; re; shutil; typing",e:\n,ACTIVE,,0.72,References current named workflow artifacts.
01_SCRIPTS/build_quartz_under_kerogen.py,build_quartz_under_kerogen.py,.py,16673,fa261bea1f2a394777e2d324b11c901744afe87326991f0acd17169d1a3157d3,2026-07-01T19:15:25,Python,rough surface,# -*- coding: utf-8 -*-,QUARTZ_BUILD_REPORT_ALL.csv; _kerogen_oriented_rough_top.gro; _quartz_build_report.csv; _quartz_build_report.json; _quartz_nonbonded_snippet.itp; _quartz_under_kerogen_rough_top.gro; _quartz_wall.itp; _quartz_wall_only.gro; _standard_kerogen_plate.gro; _topol_include_snippet.txt; args.inp,QUARTZ_BUILD_REPORT_ALL.csv; _kerogen_oriented_rough_top.gro; _quartz_build_report.csv; _quartz_build_report.json; _quartz_nonbonded_snippet.itp; _quartz_under_kerogen_rough_top.gro; _quartz_wall.itp; _quartz_wall_only.gro; _standard_kerogen_plate.gro,,"GroAtom, read_gro, write_gro, select_kerogen_atoms, atoms_to_xyz, copy_atoms, shift_atoms; List, Tuple, Dict; Path; __future__; analyze_rough_surface; annotations; argparse; csv; gro_tools; json; make_surface_grid, surface_metrics; math; numpy as np; pathlib; typing",d:\nQTZ    1\n,ACTIVE,,0.72,References current named workflow artifacts.
01_SCRIPTS/collect_gcmc_counts.py,collect_gcmc_counts.py,.py,4124,34628ea32dd46c12f929724c8b1c6cabc1dcedd756ae4cf0bca3d7b4f3eb8158,2026-07-06T14:02:39,Python,8nm mirrored pore,#!/usr/bin/env python3,8nm_pore_raspa2_config.json; GCMC_CH4_H2O_MOLECULE_COUNTS.csv; RESERVOIR_STATE.json; m.gro,8nm_pore_raspa2_config.json; GCMC_CH4_H2O_MOLECULE_COUNTS.csv; RESERVOIR_STATE.json; m.gro; raspa_console.log,46_COLLECT_GCMC_COUNTS.bat; 51_COLLECT_GCMC_COUNTS_8NM.bat; 59_COLLECT_GCMC_COUNTS_8NM_V35.bat; 63_COLLECT_GCMC_COUNTS_8NM_V36.bat; RELEASE_MANIFEST_SHA256.json,"Optional, Tuple; Path; __future__; annotations; argparse, csv, json, re; pathlib; typing",,UNKNOWN,,0.5,No definitive runtime evidence found in static audit.
01_SCRIPTS/collect_standard_plate_metrics.py,collect_standard_plate_metrics.py,.py,848,a2467b9658d19c6659b6a9629422f0628d0bbb38e186c223303f1ecf40a6bda8,2026-07-01T10:32:00,Python,graphene pressing,from pathlib import Path,STANDARD_PLATE_METRICS_ALL.csv; _standard_kerogen_plate_metrics.json,STANDARD_PLATE_METRICS_ALL.csv; _standard_kerogen_plate_metrics.json,13_COLLECT_STANDARD_PLATE_METRICS.bat; 19_CONTINUE_RMS300_AFTER60_THEN_RUN600_900.bat,Path; csv; json; pathlib,,UNKNOWN,,0.5,No definitive runtime evidence found in static audit.
01_SCRIPTS/common.py,common.py,.py,15589,2bb2e3aa310c9456149c7c4038914a6fa08b68641b5a0c508a6c80bea88afee8,2026-06-26T09:33:50,Python,water model,,config.json; match.gro,config.json; match.gro,,"Dict, Iterable, List, Optional, Sequence, Tuple; Path; __future__; annotations; collections; csv; defaultdict, deque; json; math; pathlib; random; re; shutil; subprocess; typing",,UNKNOWN,,0.5,No definitive runtime evidence found in static audit.
01_SCRIPTS/continue_case_after_stage.py,continue_case_after_stage.py,.py,4592,5a948021502d6c70565670a28d46939766ce4f6afebc17c328e0f94ae977bb30,2026-07-01T10:31:58,Python,rough surface,from pathlib import Path,PULL_RUN_SUMMARY.csv; final_structure_pull.gro; system_initial.gro,PULL_RUN_SUMMARY.csv; final_structure_pull.gro; system_initial.gro,19_CONTINUE_RMS300_AFTER60_THEN_RUN600_900.bat,"Path; argparse; common; csv; fail, load_config; pathlib; run_wall_case; shutil",,ACTIVE,,0.72,References current named workflow artifacts.
01_SCRIPTS/diagnose_raspa2_wsl_v34.py,diagnose_raspa2_wsl_v34.py,.py,3890,c67587b00ce88ef549a1ad34e0b7be05d95258a7a52b60223df4458a76171e72,2026-07-06T14:02:39,Python,8nm mirrored pore,#!/usr/bin/env python3,8nm_pore_raspa2_config.json; FF/force_field_mixing_rules.def; FF/pseudo_atoms.def; RASPA2_WSL_DIAGNOSTIC_V34.txt; TIP5P.def; Tip5p.def; methane.def,8nm_pore_raspa2_config.json,53_DIAGNOSE_RASPA2_WSL_V34.bat; RELEASE_MANIFEST_SHA256.json,Path; __future__; annotations; argparse; json; os; pathlib; shutil; simulate; subprocess,/home/baiheng/miniforge3/envs/raspa2,SUPERSEDED,diagnose_raspa2_wsl_v36.py,0.7,Older versioned file; not classified solely by name because references and stage were also checked.
01_SCRIPTS/diagnose_raspa2_wsl_v35.py,diagnose_raspa2_wsl_v35.py,.py,3886,dd07e7bf01f4c2632e127a8a3f5c7442f9e8180f492a811ccf8632a97e4f49d5,2026-07-06T14:02:39,Python,8nm mirrored pore,#!/usr/bin/env python3,8nm_pore_raspa2_config.json; FF/force_field_mixing_rules.def; FF/pseudo_atoms.def; RASPA2_WSL_DIAGNOSTIC_V35.txt; TIP5P.def; Tip5p.def; methane.def,8nm_pore_raspa2_config.json,56_DIAGNOSE_RASPA2_WSL_V35_ENCODING_SAFE.bat; RELEASE_MANIFEST_SHA256.json,Path; __future__; annotations; argparse; json; os; pathlib; shutil; simulate; subprocess,/home/baiheng/miniforge3/envs/raspa2,SUPERSEDED,diagnose_raspa2_wsl_v36.py,0.7,Older versioned file; not classified solely by name because references and stage were also checked.
01_SCRIPTS/diagnose_raspa2_wsl_v36.py,diagnose_raspa2_wsl_v36.py,.py,8668,1a7f47c6cd784beb5852cdb65a49f71fd6b04edbc88a6599224f6c63ea1bae27,2026-07-06T14:02:38,Python,RASPA2 GCMC,#!/usr/bin/env python3,8nm_pore_raspa2_config.json; FFNAME/force_field_mixing_rules.def; FFNAME/pseudo_atoms.def; RASPA2_WSL_DIAGNOSTIC_V36.txt; TIP5P.def; Tip5p.def; methane.def,8nm_pore_raspa2_config.json,60_DIAGNOSE_RASPA2_WSL_V36_AUTODISCOVER.bat; RELEASE_MANIFEST_SHA256.json,Iterable; Path; __future__; annotations; argparse; json; os; pathlib; shutil; simulate; subprocess; typing,/home/baiheng/miniforge3/envs/raspa2,UNKNOWN,,0.5,No definitive runtime evidence found in static audit.
01_SCRIPTS/export_view_groups.py,export_view_groups.py,.py,3849,51c0fe29abcde2f40b5ba758cae409bb57b1f3d85530e4137147ce0c1c481a0b,2026-06-30T19:48:47,Python,rough surface,from pathlib import Path,00_em.gro; 02_pull_ramp_01_5MPa.gro; 02_pull_ramp_02_10MPa.gro; 03_pull_stage_01_900K_100ps.gro; 03_pull_stage_01_900K_chunk01_100ps.gro; VIEW_ALL_WALLS_ONLY.gro; VIEW_GROUPS_REPORT.json; VIEW_GTOP_ONLY.gro; VIEW_KERO_ONLY.gro; args.gro; final_structure_pull.gro; system_initial.gro,00_em.gro; 02_pull_ramp_01_5MPa.gro; 02_pull_ramp_02_10MPa.gro; 03_pull_stage_01_900K_100ps.gro; 03_pull_stage_01_900K_chunk01_100ps.gro; VIEW_ALL_WALLS_ONLY.gro; VIEW_GROUPS_REPORT.json; VIEW_GTOP_ONLY.gro; VIEW_KERO_ONLY.gro; args.gro; final_structure_pull.gro; system_initial.gro,待定代码/11_EXPORT_RMS_0p300_VIEW_FILES.bat,"Path; argparse; common; fail, load_config, read_gro; json; math; pathlib; shutil",,ACTIVE,,0.72,References current named workflow artifacts.
